x,y,z,pitch,yaw,ok,err
0.55,0.1,0.06,0.675,0.0,1,7.95134197699909e-05
0.55,0.1,0.06,0.675,0.3,1,9.9045150185813e-05
0.55,0.1,0.06,0.675,0.6,1,5.2344263741638174e-05
0.55,0.1,0.06,0.9,-0.6,1,7.022609347314379e-05
0.55,0.1,0.06,0.9,-0.3,1,5.7150662001216134e-05
0.55,0.1,0.06,0.9,0.0,1,6.956527554322436e-05
0.55,0.1,0.06,0.9,0.3,1,5.845631130160121e-05
0.55,0.1,0.06,0.9,0.6,1,9.04402673744472e-05
0.55,0.1,0.06,1.2,-0.6,1,6.758758715697024e-05
0.55,0.1,0.06,1.2,-0.3,1,5.3387357630022014e-05
0.55,0.1,0.06,1.2,0.0,1,5.619988830264178e-05
0.55,0.1,0.06,1.2,0.3,1,6.82643032080217e-05
0.55,0.1,0.06,1.2,0.6,1,9.606208207904315e-05
0.55,0.1,0.06,1.57,-0.6,0,1.015699859115671
0.55,0.1,0.06,1.57,-0.3,0,1.2159059596261035
0.55,0.1,0.06,1.57,0.0,0,0.06722376018624271
0.55,0.1,0.06,1.57,0.3,0,0.06243934800355844
0.55,0.1,0.06,1.57,0.6,0,0.06241437019205104
0.55,0.1,0.1,0.0,-0.6,1,5.251162495141668e-05
0.55,0.1,0.1,0.0,-0.3,1,6.907365259714284e-05
0.55,0.1,0.1,0.0,0.0,1,6.327865714406792e-05
0.55,0.1,0.1,0.0,0.3,1,6.572833202394693e-05
0.55,0.1,0.1,0.0,0.6,1,9.78683733343759e-05
0.55,0.1,0.1,0.225,-0.6,1,8.458548420831436e-05
0.55,0.1,0.1,0.225,-0.3,1,6.090823081609165e-05
0.55,0.1,0.1,0.225,0.0,1,5.023165157730362e-05
0.55,0.1,0.1,0.225,0.3,1,5.6161761332191904e-05
0.55,0.1,0.1,0.225,0.6,1,7.281610702947395e-05
0.55,0.1,0.1,0.45,-0.6,1,7.056832598390206e-05
0.55,0.1,0.1,0.45,-0.3,1,6.0359344298582926e-05
0.55,0.1,0.1,0.45,0.0,1,5.5993485476010294e-05
0.55,0.1,0.1,0.45,0.3,1,6.387334092137303e-05
0.55,0.1,0.1,0.45,0.6,1,8.10443377798056e-05
0.55,0.1,0.1,0.675,-0.6,1,8.50605537293138e-05
0.55,0.1,0.1,0.675,-0.3,1,8.185429341747496e-05
0.55,0.1,0.1,0.675,0.0,1,6.956155044704662e-05
0.55,0.1,0.1,0.675,0.3,1,7.18831302894869e-05
0.55,0.1,0.1,0.675,0.6,1,5.172729545951305e-05
0.55,0.1,0.1,0.9,-0.6,1,7.535418321184816e-05
0.55,0.1,0.1,0.9,-0.3,1,5.720715428937478e-05
0.55,0.1,0.1,0.9,0.0,1,8.18012869516902e-05
0.55,0.1,0.1,0.9,0.3,1,6.227262681038161e-05
0.55,0.1,0.1,0.9,0.6,1,9.600479352208689e-05
0.55,0.1,0.1,1.2,-0.6,0,0.007767346571372389
0.55,0.1,0.1,1.2,-0.3,1,5.649581503126946e-05
0.55,0.1,0.1,1.2,0.0,1,9.209232385966319e-05
0.55,0.1,0.1,1.2,0.3,1,9.504186429102964e-05
0.55,0.1,0.1,1.2,0.6,1,9.957246622112574e-05
0.55,0.1,0.1,1.57,-0.6,0,1.0443234150905771
0.55,0.1,0.1,1.57,-0.3,0,1.391432297095768
0.55,0.1,0.1,1.57,0.0,0,0.08675223320503542
0.55,0.1,0.1,1.57,0.3,0,0.0785137930834959
0.55,0.1,0.1,1.57,0.6,0,0.09192836141168377
0.55,0.1,0.14,0.0,-0.6,1,5.343660797190199e-05
0.55,0.1,0.14,0.0,-0.3,1,7.39686554039468e-05
0.55,0.1,0.14,0.0,0.0,1,5.818473824263701e-05
0.55,0.1,0.14,0.0,0.3,1,7.87236054141583e-05
0.55,0.1,0.14,0.0,0.6,1,8.64129802711938e-05
0.55,0.1,0.14,0.225,-0.6,1,7.707003407707367e-05
0.55,0.1,0.14,0.225,-0.3,1,5.3291393014429325e-05
0.55,0.1,0.14,0.225,0.0,1,8.650594091194085e-05
0.55,0.1,0.14,0.225,0.3,1,5.1123831253496454e-05
0.55,0.1,0.14,0.225,0.6,1,6.980840121038465e-05
0.55,0.1,0.14,0.45,-0.6,1,7.071108374147368e-05
0.55,0.1,0.14,0.45,-0.3,1,6.060930491949767e-05
0.55,0.1,0.14,0.45,0.0,1,5.669133042448251e-05
0.55,0.1,0.14,0.45,0.3,1,6.50668838756814e-05
0.55,0.1,0.14,0.45,0.6,1,8.341334081397286e-05
0.55,0.1,0.14,0.675,-0.6,1,8.884969849438403e-05
0.55,0.1,0.14,0.675,-0.3,1,8.349146845293003e-05
0.55,0.1,0.14,0.675,0.0,1,5.6784895172898465e-05
0.55,0.1,0.14,0.675,0.3,1,5.4894589271877286e-05
0.55,0.1,0.14,0.675,0.6,1,5.1663124321032123e-05
0.55,0.1,0.14,0.9,-0.6,1,8.52954452521598e-05
0.55,0.1,0.14,0.9,-0.3,1,5.842991594449971e-05
0.55,0.1,0.14,0.9,0.0,1,6.874114028337423e-05
0.55,0.1,0.14,0.9,0.3,1,5.019298121716846e-05
0.55,0.1,0.14,0.9,0.6,1,9.502465225076784e-05
0.55,0.1,0.14,1.2,-0.6,0,0.03012408607142904
0.55,0.1,0.14,1.2,-0.3,0,0.008297050954038132
0.55,0.1,0.14,1.2,0.0,1,9.189969893998064e-05
0.55,0.1,0.14,1.2,0.3,1,9.054235277240325e-05
0.55,0.1,0.14,1.2,0.6,0,0.005123570118398624
0.55,0.1,0.14,1.57,-0.6,0,1.0751540141422176
0.55,0.1,0.14,1.57,-0.3,0,1.4749893468737287
0.55,0.1,0.14,1.57,0.0,0,0.11946296703077793
0.55,0.1,0.14,1.57,0.3,0,0.10024399045789863
0.55,0.1,0.14,1.57,0.6,0,0.19338941991960418
0.55,0.1,0.18,0.0,-0.6,1,5.848986758324186e-05
0.55,0.1,0.18,0.0,-0.3,1,6.335094174495907e-05
0.55,0.1,0.18,0.0,0.0,1,8.443230110444945e-05
0.55,0.1,0.18,0.0,0.3,1,9.634998598669977e-05
0.55,0.1,0.18,0.0,0.6,1,6.802079179658041e-05
0.55,0.1,0.18,0.225,-0.6,1,7.301712876712571e-05
0.55,0.1,0.18,0.225,-0.3,1,9.87754024180104e-05
0.55,0.1,0.18,0.225,0.0,1,8.031472363125946e-05
0.55,0.1,0.18,0.225,0.3,1,9.893659008506813e-05
0.55,0.1,0.18,0.225,0.6,1,6.942961245072114e-05
0.55,0.1,0.18,0.45,-0.6,1,7.159062523909753e-05
0.55,0.1,0.18,0.45,-0.3,1,6.290866969138138e-05
0.55,0.1,0.18,0.45,0.0,1,5.948740357772704e-05
0.55,0.1,0.18,0.45,0.3,1,6.759993730680673e-05
0.55,0.1,0.18,0.45,0.6,1,8.565923329438639e-05
0.55,0.1,0.18,0.675,-0.6,1,9.487372517877456e-05
0.55,0.1,0.18,0.675,-0.3,1,8.599066683841838e-05
0.55,0.1,0.18,0.675,0.0,1,5.6486215484104024e-05
0.55,0.1,0.18,0.675,0.3,1,5.510191040913095e-05
0.55,0.1,0.18,0.675,0.6,1,5.4290599282224326e-05
0.55,0.1,0.18,0.9,-0.6,1,5.252098699551191e-05
0.55,0.1,0.18,0.9,-0.3,1,6.109383742653447e-05
0.55,0.1,0.18,0.9,0.0,1,6.160286989673473e-05
0.55,0.1,0.18,0.9,0.3,1,6.365016569757303e-05
0.55,0.1,0.18,0.9,0.6,1,7.151514901144509e-05
0.55,0.1,0.18,1.2,-0.6,0,0.0660120889942109
0.55,0.1,0.18,1.2,-0.3,0,0.04267325449342294
0.55,0.1,0.18,1.2,0.0,0,0.019496333437416163
0.55,0.1,0.18,1.2,0.3,0,0.01721357804678691
0.55,0.1,0.18,1.2,0.6,0,0.027147829391568262
0.55,0.1,0.18,1.57,-0.6,0,0.15881405718496125
0.55,0.1,0.18,1.57,-0.3,0,0.162484098991296
0.55,0.1,0.18,1.57,0.0,0,0.12792465750961554
0.55,0.1,0.18,1.57,0.3,0,0.1457166539380417
0.55,0.1,0.18,1.57,0.6,0,0.1770773188454799
0.55,0.1,0.22,0.0,-0.6,1,8.39277172165227e-05
0.55,0.1,0.22,0.0,-0.3,1,5.0930744896560336e-05
0.55,0.1,0.22,0.0,0.0,1,7.097843917434478e-05
0.55,0.1,0.22,0.0,0.3,1,8.729049251529469e-05
0.55,0.1,0.22,0.0,0.6,1,6.502311399021655e-05
0.55,0.1,0.22,0.225,-0.6,1,7.07568441285123e-05
0.55,0.1,0.22,0.225,-0.3,1,9.867738626678992e-05
0.55,0.1,0.22,0.225,0.0,1,8.432971040077961e-05
0.55,0.1,0.22,0.225,0.3,1,5.2385082924832176e-05
0.55,0.1,0.22,0.225,0.6,1,7.273652767287511e-05
0.55,0.1,0.22,0.45,-0.6,1,7.466238867035852e-05
0.55,0.1,0.22,0.45,-0.3,1,6.607065268709657e-05
0.55,0.1,0.22,0.45,0.0,1,6.276916712150646e-05
0.55,0.1,0.22,0.45,0.3,1,5.4311461848224096e-05
0.55,0.1,0.22,0.45,0.6,1,8.830540694958182e-05
0.55,0.1,0.22,0.675,-0.6,1,5.2672642772548925e-05
0.55,0.1,0.22,0.675,-0.3,1,8.984880939750857e-05
0.55,0.1,0.22,0.675,0.0,1,7.373962817187572e-05
0.55,0.1,0.22,0.675,0.3,1,8.940599516162122e-05
0.55,0.1,0.22,0.675,0.6,1,5.715767789653038e-05
0.55,0.1,0.22,0.9,-0.6,0,0.012511697705964652
0.55,0.1,0.22,0.9,-0.3,1,6.717503850258534e-05
0.55,0.1,0.22,0.9,0.0,1,7.838300894188335e-05
0.55,0.1,0.22,0.9,0.3,1,8.381749922368718e-05
0.55,0.1,0.22,0.9,0.6,1,8.95196489278149e-05
0.55,0.1,0.22,1.2,-0.6,0,0.16281652542489816
0.55,0.1,0.22,1.2,-0.3,0,0.080909779568979
0.55,0.1,0.22,1.2,0.0,0,0.04114778846831612
0.55,0.1,0.22,1.2,0.3,0,0.040650299839479494
0.55,0.1,0.22,1.2,0.6,0,0.06162156767467233
0.55,0.1,0.22,1.57,-0.6,0,0.15147210373957884
0.55,0.1,0.22,1.57,-0.3,0,0.21085073275357327
0.55,0.1,0.22,1.57,0.0,0,0.1659501066058469
0.55,0.1,0.22,1.57,0.3,0,0.15473805639510713
0.55,0.1,0.22,1.57,0.6,0,0.17544659298534687
0.55,0.1,0.26,0.0,-0.6,1,7.668908396172941e-05
0.55,0.1,0.26,0.0,-0.3,1,9.334240548052469e-05
0.55,0.1,0.26,0.0,0.0,1,6.778807295217461e-05
0.55,0.1,0.26,0.0,0.3,1,8.757594059469243e-05
0.55,0.1,0.26,0.0,0.6,1,6.543365598740447e-05
0.55,0.1,0.26,0.225,-0.6,1,7.045322989252262e-05
0.55,0.1,0.26,0.225,-0.3,1,5.2479707630214594e-05
0.55,0.1,0.26,0.225,0.0,1,9.490004716781717e-05
0.55,0.1,0.26,0.225,0.3,1,5.7486489243382336e-05
0.55,0.1,0.26,0.225,0.6,1,7.724917181190318e-05
0.55,0.1,0.26,0.45,-0.6,1,8.004472631897242e-05
0.55,0.1,0.26,0.45,-0.3,1,7.021911818448901e-05
0.55,0.1,0.26,0.45,0.0,1,6.683705244759267e-05
0.55,0.1,0.26,0.45,0.3,1,5.2043435629875797e-05
0.55,0.1,0.26,0.45,0.6,1,9.184931125480257e-05
0.55,0.1,0.26,0.675,-0.6,1,6.781875110780661e-05
0.55,0.1,0.26,0.675,-0.3,1,9.618462738789845e-05
0.55,0.1,0.26,0.675,0.0,1,6.012687925987452e-05
0.55,0.1,0.26,0.675,0.3,1,5.479751940005783e-05
0.55,0.1,0.26,0.675,0.6,1,5.829323591587242e-05
0.55,0.1,0.26,0.9,-0.6,0,0.05575781696784559
0.55,0.1,0.26,0.9,-0.3,0,0.006195662410017916
0.55,0.1,0.26,0.9,0.0,1,5.626833876466583e-05
0.55,0.1,0.26,0.9,0.3,1,6.353870540876646e-05
0.55,0.1,0.26,0.9,0.6,0,0.0017391174916030526
0.55,0.1,0.26,1.2,-0.6,0,0.10018953284366106
0.55,0.1,0.26,1.2,-0.3,0,0.08313655107879825
0.55,0.1,0.26,1.2,0.0,0,0.08000888452551538
0.55,0.1,0.26,1.2,0.3,0,0.06656535066089975
0.55,0.1,0.26,1.2,0.6,0,0.6134119601347021
0.55,0.1,0.26,1.57,-0.6,0,0.21323855179283882
0.55,0.1,0.26,1.57,-0.3,0,0.17852967396155447
0.55,0.1,0.26,1.57,0.0,0,0.22839086476235834
0.55,0.1,0.26,1.57,0.3,0,0.2109453499168492
0.55,0.1,0.26,1.57,0.6,0,0.20641129368517575
0.55,0.2,-0.06,0.0,-0.6,1,8.863759243029263e-05
0.55,0.2,-0.06,0.0,-0.3,1,9.779409559026833e-05
0.55,0.2,-0.06,0.0,0.0,0,0.39149331919786196
0.55,0.2,-0.06,0.0,0.3,0,0.4761391840660539
0.55,0.2,-0.06,0.0,0.6,1,8.382703529801607e-05
0.55,0.2,-0.06,0.225,-0.6,1,6.47629457353925e-05
0.55,0.2,-0.06,0.225,-0.3,0,0.5731294743460289
0.55,0.2,-0.06,0.225,0.0,0,0.488538418072082
0.55,0.2,-0.06,0.225,0.3,0,0.5742087309147093
0.55,0.2,-0.06,0.225,0.6,1,8.621743113603963e-05
0.55,0.2,-0.06,0.45,-0.6,1,6.135982800869731e-05
0.55,0.2,-0.06,0.45,-0.3,1,9.478167207920549e-05
0.55,0.2,-0.06,0.45,0.0,0,0.626516271468759
0.55,0.2,-0.06,0.45,0.3,1,8.670607436447423e-05
0.55,0.2,-0.06,0.45,0.6,1,9.743160067779674e-05
0.55,0.2,-0.06,0.675,-0.6,1,9.344513230767238e-05
0.55,0.2,-0.06,0.675,-0.3,1,8.15377010903499e-05
0.55,0.2,-0.06,0.675,0.0,1,8.659820619972621e-05
0.55,0.2,-0.06,0.675,0.3,1,9.72869511134862e-05
0.55,0.2,-0.06,0.675,0.6,1,8.778317393542553e-05
0.55,0.2,-0.06,0.9,-0.6,1,7.827901404275711e-05
0.55,0.2,-0.06,0.9,-0.3,1,7.519346869141415e-05
0.55,0.2,-0.06,0.9,0.0,1,7.584759750995069e-05
0.55,0.2,-0.06,0.9,0.3,1,5.1685900334216114e-05
0.55,0.2,-0.06,0.9,0.6,1,7.051298780028873e-05
0.55,0.2,-0.06,1.2,-0.6,0,0.006294083892319689
0.55,0.2,-0.06,1.2,-0.3,1,9.638289144232005e-05
0.55,0.2,-0.06,1.2,0.0,1,5.109363123997054e-05
0.55,0.2,-0.06,1.2,0.3,1,5.510091733427666e-05
0.55,0.2,-0.06,1.2,0.6,1,6.327881535537856e-05
0.55,0.2,-0.06,1.57,-0.6,0,1.4411379508915454
0.55,0.2,-0.06,1.57,-0.3,0,1.0161866269527442
0.55,0.2,-0.06,1.57,0.0,0,0.06077232234674308
0.55,0.2,-0.06,1.57,0.3,0,0.059652481263513225
0.55,0.2,-0.06,1.57,0.6,0,0.056805554294946686
0.55,0.2,-0.02,0.0,-0.6,1,7.714711207900145e-05
0.55,0.2,-0.02,0.0,-0.3,1,5.873147606840861e-05
0.55,0.2,-0.02,0.0,0.0,0,0.3996219635131078
0.55,0.2,-0.02,0.0,0.3,1,7.926042028102496e-05
0.55,0.2,-0.02,0.0,0.6,1,7.794077334410128e-05
0.55,0.2,-0.02,0.225,-0.6,1,5.8534605625038684e-05
0.55,0.2,-0.02,0.225,-0.3,0,0.5567434289182286
0.55,0.2,-0.02,0.225,0.0,0,0.4690918346455379
0.55,0.2,-0.02,0.225,0.3,0,0.5576933442992791
0.55,0.2,-0.02,0.225,0.6,1,5.6492763152392274e-05
0.55,0.2,-0.02,0.45,-0.6,1,9.777039368823942e-05
0.55,0.2,-0.02,0.45,-0.3,1,8.011744552397255e-05
0.55,0.2,-0.02,0.45,0.0,1,7.363727371591585e-05
0.55,0.2,-0.02,0.45,0.3,1,7.85960380153969e-05
0.55,0.2,-0.02,0.45,0.6,1,9.246313653661509e-05
0.55,0.2,-0.02,0.675,-0.6,1,8.052590588187885e-05
0.55,0.2,-0.02,0.675,-0.3,1,7.845613023722344e-05
0.55,0.2,-0.02,0.675,0.0,1,8.452026274367718e-05
0.55,0.2,-0.02,0.675,0.3,1,9.59950701348419e-05
0.55,0.2,-0.02,0.675,0.6,1,5.357345407541553e-05
0.55,0.2,-0.02,0.9,-0.6,1,7.692797343747841e-05
0.55,0.2,-0.02,0.9,-0.3,1,7.575199600122673e-05
0.55,0.2,-0.02,0.9,0.0,1,7.206812720091677e-05
0.55,0.2,-0.02,0.9,0.3,1,7.263306335432884e-05
0.55,0.2,-0.02,0.9,0.6,1,5.6306626419907576e-05
0.55,0.2,-0.02,1.2,-0.6,0,0.01161157827132087
0.55,0.2,-0.02,1.2,-0.3,0,0.6859005642052372
0.55,0.2,-0.02,1.2,0.0,1,7.10509582394583e-05
0.55,0.2,-0.02,1.2,0.3,1,8.534925524687558e-05
0.55,0.2,-0.02,1.2,0.6,1,8.724683641118083e-05
0.55,0.2,-0.02,1.57,-0.6,0,0.07287765819966108
0.55,0.2,-0.02,1.57,-0.3,0,1.0301967083350738
0.55,0.2,-0.02,1.57,0.0,0,1.0685089647513
0.55,0.2,-0.02,1.57,0.3,0,0.06881456959590929
0.55,0.2,-0.02,1.57,0.6,0,0.06312425883682682
0.55,0.2,0.02,0.0,-0.6,1,6.928017266741619e-05
0.55,0.2,0.02,0.0,-0.3,1,5.943820683523237e-05
0.55,0.2,0.02,0.0,0.0,1,6.439249667359082e-05
0.55,0.2,0.02,0.0,0.3,1,7.931340786434327e-05
0.55,0.2,0.02,0.0,0.6,1,6.248214892754402e-05
0.55,0.2,0.02,0.225,-0.6,1,5.493655164084767e-05
0.55,0.2,0.02,0.225,-0.3,1,6.456525840168308e-05
0.55,0.2,0.02,0.225,0.0,0,0.4523693965043279
0.55,0.2,0.02,0.225,0.3,1,7.681671278622905e-05
0.55,0.2,0.02,0.225,0.6,1,7.026409815467279e-05
0.55,0.2,0.02,0.45,-0.6,1,7.914414739589645e-05
0.55,0.2,0.02,0.45,-0.3,1,6.993416220322725e-05
0.55,0.2,0.02,0.45,0.0,1,6.579125647141006e-05
0.55,0.2,0.02,0.45,0.3,1,7.31155181228353e-05
0.55,0.2,0.02,0.45,0.6,1,8.937539912935492e-05
0.55,0.2,0.02,0.675,-0.6,1,7.041883038707392e-05
0.55,0.2,0.02,0.675,-0.3,1,7.85606837018355e-05
0.55,0.2,0.02,0.675,0.0,1,8.523362319337953e-05
0.55,0.2,0.02,0.675,0.3,1,9.787590532133874e-05
0.55,0.2,0.02,0.675,0.6,1,9.96603836128838e-05
0.55,0.2,0.02,0.9,-0.6,1,9.711204885969526e-05
0.55,0.2,0.02,0.9,-0.3,1,7.173784419633601e-05
0.55,0.2,0.02,0.9,0.0,1,6.594351881304212e-05
0.55,0.2,0.02,0.9,0.3,1,9.743481391963287e-05
0.55,0.2,0.02,0.9,0.6,1,5.434344831268513e-05
0.55,0.2,0.02,1.2,-0.6,0,0.020539819827278923
0.55,0.2,0.02,1.2,-0.3,1,7.51610973805156e-05
0.55,0.2,0.02,1.2,0.0,1,6.409595604986825e-05
0.55,0.2,0.02,1.2,0.3,1,5.2896448228190935e-05
0.55,0.2,0.02,1.2,0.6,1,9.30189349467131e-05
0.55,0.2,0.02,1.57,-0.6,0,0.07738473199220877
0.55,0.2,0.02,1.57,-0.3,0,1.0328951891168072
0.55,0.2,0.02,1.57,0.0,0,1.2798837322997647
0.55,0.2,0.02,1.57,0.3,0,0.07399460627542395
0.55,0.2,0.02,1.57,0.6,0,0.07187423979889947
0.55,0.2,0.06,0.0,-0.6,1,6.383862286975052e-05
0.55,0.2,0.06,0.0,-0.3,1,8.76641388728869e-05
0.55,0.2,0.06,0.0,0.0,1,8.138267013481574e-05
0.55,0.2,0.06,0.0,0.3,1,8.048575695146352e-05
0.55,0.2,0.06,0.0,0.6,1,5.2324267285803315e-05
0.55,0.2,0.06,0.225,-0.6,1,5.3394858790943934e-05
0.55,0.2,0.06,0.225,-0.3,1,8.518454387045071e-05
0.55,0.2,0.06,0.225,0.0,1,5.591298319010665e-05
0.55,0.2,0.06,0.225,0.3,1,6.673540611049876e-05
0.55,0.2,0.06,0.225,0.6,1,7.958809677055355e-05
0.55,0.2,0.06,0.45,-0.6,1,6.306751553912786e-05
0.55,0.2,0.06,0.45,-0.3,1,6.366041080214451e-05
0.55,0.2,0.06,0.45,0.0,1,6.096752309835299e-05
0.55,0.2,0.06,0.45,0.3,1,6.999927488460682e-05
0.55,0.2,0.06,0.45,0.6,1,8.839763113281357e-05
0.55,0.2,0.06,0.675,-0.6,1,6.596524209040661e-05
0.55,0.2,0.06,0.675,-0.3,1,8.112011000566903e-05
0.55,0.2,0.06,0.675,0.0,1,8.739914131596947e-05
0.55,0.2,0.06,0.675,0.3,1,9.954995400804137e-05
0.55,0.2,0.06,0.675,0.6,1,7.499113017873074e-05
0.55,0.2,0.06,0.9,-0.6,1,6.55133034275056e-05
0.55,0.2,0.06,0.9,-0.3,1,7.121832286160043e-05
0.55,0.2,0.06,0.9,0.0,1,6.314822830736036e-05
0.55,0.2,0.06,0.9,0.3,1,7.284379276142746e-05
0.55,0.2,0.06,0.9,0.6,1,7.861275366808923e-05
0.55,0.2,0.06,1.2,-0.6,0,0.032080311208323456
0.55,0.2,0.06,1.2,-0.3,0,0.00929055148184771
0.55,0.2,0.06,1.2,0.0,1,6.770731157528519e-05
0.55,0.2,0.06,1.2,0.3,1,6.771265194823827e-05
0.55,0.2,0.06,1.2,0.6,1,9.402364022416721e-05
0.55,0.2,0.06,1.57,-0.6,0,0.0894069746218117
0.55,0.2,0.06,1.57,-0.3,0,1.0436238932601543
0.55,0.2,0.06,1.57,0.0,0,1.4281829630363292
0.55,0.2,0.06,1.57,0.3,0,0.08625693260665837
0.55,0.2,0.06,1.57,0.6,0,0.08512251592554029
0.55,0.2,0.1,0.0,-0.6,1,6.020001883202048e-05
0.55,0.2,0.1,0.0,-0.3,1,8.256998575286401e-05
0.55,0.2,0.1,0.0,0.0,1,7.512467221488789e-05
0.55,0.2,0.1,0.0,0.3,1,7.138446201130284e-05
0.55,0.2,0.1,0.0,0.6,1,6.16396798683885e-05
0.55,0.2,0.1,0.225,-0.6,1,7.556681364925839e-05
0.55,0.2,0.1,0.225,-0.3,1,7.539801887638471e-05
0.55,0.2,0.1,0.225,0.0,1,5.587857526033896e-05
0.55,0.2,0.1,0.225,0.3,1,5.875731145374602e-05
0.55,0.2,0.1,0.225,0.6,1,7.534486840568506e-05
0.55,0.2,0.1,0.45,-0.6,1,5.036699562122976e-05
0.55,0.2,0.1,0.45,-0.3,1,6.0942629061427684e-05
0.55,0.2,0.1,0.45,0.0,1,5.928549844080994e-05
0.55,0.2,0.1,0.45,0.3,1,6.995598472606624e-05
0.55,0.2,0.1,0.45,0.6,1,9.077406886242845e-05
0.55,0.2,0.1,0.675,-0.6,1,7.618743958865055e-05
0.55,0.2,0.1,0.675,-0.3,1,8.390772048101249e-05
0.55,0.2,0.1,0.675,0.0,1,8.810083578184097e-05
0.55,0.2,0.1,0.675,0.3,1,9.781621560484053e-05
0.55,0.2,0.1,0.675,0.6,1,9.712089796386404e-05
0.55,0.2,0.1,0.9,-0.6,0,0.0034291801381541834
0.55,0.2,0.1,0.9,-0.3,1,7.402246975788468e-05
0.55,0.2,0.1,0.9,0.0,1,6.24233165651592e-05
0.55,0.2,0.1,0.9,0.3,1,7.682647966811156e-05
0.55,0.2,0.1,0.9,0.6,1,6.447250456577894e-05
0.55,0.2,0.1,1.2,-0.6,0,0.05477651543836127
0.55,0.2,0.1,1.2,-0.3,0,0.02483290885044549
0.55,0.2,0.1,1.2,0.0,0,0.009092016153339395
0.55,0.2,0.1,1.2,0.3,0,0.0026434616784322433
0.55,0.2,0.1,1.2,0.6,0,0.005719325494686007
0.55,0.2,0.1,1.57,-0.6,0,0.10549996935742896
0.55,0.2,0.1,1.57,-0.3,0,1.0582186937160407
0.55,0.2,0.1,1.57,0.0,0,1.5310891286765553
0.55,0.2,0.1,1.57,0.3,0,0.1083110738550679
0.55,0.2,0.1,1.57,0.6,0,0.10334587886906761
0.55,0.2,0.14,0.0,-0.6,1,5.8017401518273284e-05
0.55,0.2,0.14,0.0,-0.3,1,8.51512914250196e-05
0.55,0.2,0.14,0.0,0.0,1,6.727787447729408e-05
0.55,0.2,0.14,0.0,0.3,1,6.98921123968423e-05
0.55,0.2,0.14,0.0,0.6,1,6.900258273188778e-05
0.55,0.2,0.14,0.225,-0.6,1,6.001063879120063e-05
0.55,0.2,0.14,0.225,-0.3,1,6.514458873564739e-05
0.55,0.2,0.14,0.225,0.0,1,9.633865461335129e-05
0.55,0.2,0.14,0.225,0.3,1,5.461503902493821e-05
0.55,0.2,0.14,0.225,0.6,1,7.396699993382887e-05
0.55,0.2,0.14,0.45,-0.6,1,8.971030152024721e-05
0.55,0.2,0.14,0.45,-0.3,1,6.0882075065046746e-05
0.55,0.2,0.14,0.45,0.0,1,6.141819537921052e-05
0.55,0.2,0.14,0.45,0.3,1,7.374464981410463e-05
0.55,0.2,0.14,0.45,0.6,1,9.766467394549891e-05
0.55,0.2,0.14,0.675,-0.6,1,9.268449434316686e-05
0.55,0.2,0.14,0.675,-0.3,1,8.796541491410607e-05
0.55,0.2,0.14,0.675,0.0,1,8.960168119339305e-05
0.55,0.2,0.14,0.675,0.3,1,7.151248872484608e-05
0.55,0.2,0.14,0.675,0.6,1,7.516233598646534e-05
0.55,0.2,0.14,0.9,-0.6,0,0.018427852681657923
0.55,0.2,0.14,0.9,-0.3,1,8.131430711905762e-05
0.55,0.2,0.14,0.9,0.0,1,6.345001086331456e-05
0.55,0.2,0.14,0.9,0.3,1,7.634946928167644e-05
0.55,0.2,0.14,0.9,0.6,1,6.415062644911086e-05
0.55,0.2,0.14,1.2,-0.6,0,0.10205920028245621
0.55,0.2,0.14,1.2,-0.3,0,0.059812309906286575
0.55,0.2,0.14,1.2,0.0,0,0.026340302050518228
0.55,0.2,0.14,1.2,0.3,0,0.019409549982898858
0.55,0.2,0.14,1.2,0.6,0,0.02224685851656417
0.55,0.2,0.14,1.57,-0.6,0,0.12277849881765002
0.55,0.2,0.14,1.57,-0.3,0,0.23583945282499139
0.55,0.2,0.14,1.57,0.0,0,1.527366976196988
0.55,0.2,0.14,1.57,0.3,0,0.19465115742822656
0.55,0.2,0.14,1.57,0.6,0,0.12044133001551695
0.55,0.2,0.18,0.0,-0.6,1,7.873245424014992e-05
0.55,0.2,0.18,0.0,-0.3,1,8.054283772754696e-05
0.55,0.2,0.18,0.0,0.0,1,5.1486522969886094e-05
0.55,0.2,0.18,0.0,0.3,1,5.1443545635508674e-05
0.55,0.2,0.18,0.0,0.6,1,6.837912809343976e-05
0.55,0.2,0.18,0.225,-0.6,1,5.042542791539789e-05
0.55,0.2,0.18,0.225,-0.3,1,5.902036314444113e-05
0.55,0.2,0.18,0.225,0.0,1,9.004470505831176e-05
0.55,0.2,0.18,0.225,0.3,1,5.462270011679317e-05
0.55,0.2,0.18,0.225,0.6,1,7.619802317367698e-05
0.55,0.2,0.18,0.45,-0.6,1,9.691368976917967e-05
0.55,0.2,0.18,0.45,-0.3,1,6.303055696563529e-05
0.55,0.2,0.18,0.45,0.0,1,6.506385579153987e-05
0.55,0.2,0.18,0.45,0.3,1,7.67675640103544e-05
0.55,0.2,0.18,0.45,0.6,1,9.918555498754724e-05
0.55,0.2,0.18,0.675,-0.6,0,0.003310463323148628
0.55,0.2,0.18,0.675,-0.3,1,9.404028043030397e-05
0.55,0.2,0.18,0.675,0.0,1,9.229810272075385e-05
0.55,0.2,0.18,0.675,0.3,1,8.110965470735865e-05
